id,name,name_en,name_kana,lat,lon,place_type,is_in,old_name,all_tags
4414864857,"ウグイス浜","","",27.1248834,142.190955,locality,"","","{""name"":""ウグイス浜"",""natural"":""beach"",""place"":""locality""}"
4414865489,"二俣岬","","",27.1440686,142.1914913,locality,"","","{""name"":""二俣岬"",""natural"":""cape"",""place"":""locality""}"
4414865492,"兄島瀬戸","","",27.1078637,142.2021076,locality,"","","{""name"":""兄島瀬戸"",""place"":""locality""}"
4414865494,"吐出鼻","","",27.1099361,142.2009462,locality,"","","{""name"":""吐出鼻"",""natural"":""cape"",""place"":""locality""}"
4414865497,"家内見崎","","",27.1100253,142.2355895,locality,"","","{""name"":""家内見崎"",""natural"":""cape"",""place"":""locality""}"
4414865499,"弟島瀬戸","","",27.1441975,142.189654,locality,"","","{""name"":""弟島瀬戸"",""place"":""locality""}"
4414865500,"挙崎","","",27.1324109,142.2194855,locality,"","","{""name"":""挙崎"",""natural"":""cape"",""place"":""locality""}"
4414865502,"滝之浦","","",27.117595,142.2058976,locality,"","","{""name"":""滝之浦"",""place"":""locality""}"
4414865510,"立神崎","","",27.1304153,142.1871407,locality,"","","{""name"":""立神崎"",""natural"":""cape"",""place"":""locality""}"
4414865511,"筋岩岬","","",27.1218349,142.1872589,locality,"","","{""name"":""筋岩岬"",""natural"":""cape"",""place"":""locality""}"
4420332364,"神湊漁港","","",33.1314054,139.8057692,locality,"","","{""harbour"":""yes"",""name"":""神湊漁港"",""place"":""locality""}"
4421870872,"大平潟","","",33.1303756,139.815106,locality,"","","{""name"":""大平潟"",""place"":""locality""}"
4421870873,"神湊 (底土) 港","","",33.1214624,139.8190113,locality,"","","{""alt_name"":""底土港"",""harbour"":""yes"",""name"":""神湊 (底土) 港"",""place"":""locality""}"
4469471109,"ウロウ根","","",33.0673685,139.8425586,locality,"","","{""name"":""ウロウ根"",""place"":""locality""}"
4469471110,"エイガ浦","","",33.1335001,139.7379994,locality,"","","{""name"":""エイガ浦"",""place"":""locality""}"
4469471111,"オアサ根","","",33.1544804,139.7780756,locality,"","","{""name"":""オアサ根"",""place"":""locality""}"
4469471116,"ナズマド","","",33.1449992,139.7393995,locality,"","","{""name"":""ナズマド"",""place"":""locality""}"
4469471148,"乙千代ケ浜","","",33.0655658,139.7941347,locality,"","","{""name"":""乙千代ケ浜"",""name:ja-Latn"":""Occhogahama"",""natural"":""beach"",""place"":""locality""}"
4469471149,"亀トド","","",33.0561829,139.8215321,locality,"","","{""name"":""亀トド"",""place"":""locality""}"
4469471152,"八重根港","","",33.0978745,139.7696951,locality,"","","{""harbour"":""yes"",""name"":""八重根港"",""place"":""locality""}"
4469471153,"八重根漁港","","",33.0998878,139.7777417,locality,"","","{""harbour"":""yes"",""name"":""八重根漁港"",""place"":""locality""}"
4469471157,"南原千畳敷","","",33.1061295,139.7541704,locality,"","","{""name"":""南原千畳敷"",""place"":""locality""}"
4469471159,"大ヶ根","","",33.0842544,139.8603054,locality,"","","{""name"":""大ヶ根"",""place"":""locality""}"
4469471166,"屋けんケ浜","","",33.1007191,139.7696226,locality,"","","{""name"":""屋けんケ浜"",""natural"":""beach"",""place"":""locality""}"
4469471174,"火潟","","",33.1401078,139.7378519,locality,"","","{""name"":""火潟"",""place"":""locality""}"
4469471176,"白ママ","","",33.1106657,139.8492413,locality,"","","{""name"":""白ママ"",""place"":""locality""}"
4469471183,"赤崎","","",33.1576129,139.7745257,locality,"","","{""name"":""赤崎"",""natural"":""cape"",""place"":""locality""}"
4469471187,"鮫切","","",33.1583023,139.7565415,locality,"","","{""name"":""鮫切"",""place"":""locality""}"
4470977950,"初寝崎","","",30.4835391,140.2867748,locality,"","","{""name"":""初寝崎"",""natural"":""cape"",""place"":""locality""}"
4470977951,"小島","","",30.4852634,140.2866849,locality,"","","{""name"":""小島"",""place"":""locality""}"
4471310861,"四本岩","","",26.6478574,142.1435602,locality,"","","{""name"":""四本岩"",""place"":""locality""}"
4471310863,"大瀬戸","","",26.6067698,142.1777235,locality,"","","{""name"":""大瀬戸"",""place"":""locality""}"
4471310867,"母島漁港","","",26.6930281,142.147432,locality,"","","{""harbour"":""yes"",""name"":""母島漁港"",""place"":""locality""}"
4471310868,"沖ノ浅根","","おきの あさね",26.6303365,142.1567902,locality,"","","{""name"":""沖ノ浅根"",""name:ja-Hira"":""おきの あさね"",""name:ja-Latn"":""Oki-no-Asane"",""place"":""locality""}"
4471310873,"西浦","","にしうら",26.6536563,142.14911,locality,"","","{""name"":""西浦"",""name:fr"":""Côte Ouest"",""name:ja-Hira"":""にしうら"",""name:ja-Latn"":""Nishi-ura"",""place"":""locality""}"
4471310875,"針ノ岩","","",26.6807676,142.1623263,locality,"","","{""name"":""針ノ岩"",""place"":""locality""}"
4488559740,"伊ヶ谷漁港","","",34.1008528,139.4886399,locality,"","","{""harbour"":""yes"",""name"":""伊ヶ谷漁港"",""place"":""locality""}"
4488613183,"阿古漁港","","",34.066655,139.4804182,locality,"","","{""harbour"":""yes"",""name"":""阿古漁港"",""place"":""locality""}"
5008998805,"松が下雅湯","","",34.3205906,139.2182186,locality,"","","{""amenity"":""public_bath"",""bath:type"":""onsen"",""fee"":""no"",""name"":""松が下雅湯"",""natural"":""hot_spring"",""place"":""locality""}"
5011794328,"唐人津城","","",34.3211407,139.1960987,locality,"","","{""name"":""唐人津城"",""place"":""locality""}"
5011794329,"隈の井","","",34.3180793,139.1985154,locality,"","","{""name"":""隈の井"",""place"":""locality""}"
5011794337,"小浜漁港","","",34.330453,139.2228967,locality,"","","{""harbour"":""yes"",""name"":""小浜漁港"",""place"":""locality""}"
5022092028,"前浜","","",34.5319624,139.2778096,locality,"","","{""name"":""前浜"",""place"":""locality""}"
5126406832,"三原山","","",33.0942561,139.8134708,locality,"","","{""name"":""三原山"",""place"":""locality""}"
5126406833,"八丈富士","","",33.1388089,139.7644615,locality,"","","{""name"":""八丈富士"",""place"":""locality""}"
5181297587,"Taka Bureau Board","","",24.2956006,153.9837112,locality,"Minami Torishima","","{""is_in"":""Minami Torishima"",""name"":""Taka Bureau Board"",""name:hu"":""Takan Iroda"",""place"":""locality""}"
5222825806,"鎧端","","",34.7428468,139.3875789,locality,"","","{""name"":""鎧端"",""place"":""locality""}"
5222825807,"滑台","","",34.7206978,139.385004,locality,"","","{""name"":""滑台"",""place"":""locality""}"
5222825808,"鏡端","","",34.7322668,139.3798542,locality,"","","{""name"":""鏡端"",""place"":""locality""}"
5296974307,"原宿","Harajuku","",35.6687049,139.7053357,locality,"","","{""name"":""原宿"",""name:en"":""Harajuku"",""name:es"":""Harajuku"",""name:fr"":""Harajuku"",""name:it"":""Harajuku"",""name:ja"":""原宿"",""name:ja-Latn"":""Harajuku"",""name:zh"":""原宿"",""place"":""locality"",""wikidata"":""Q746573"",""wikipedia"":""ja:原宿""}"
5996386820,"高砂台","Takasagodai","",24.7626474,141.3011271,locality,"","","{""name"":""高砂台"",""name:en"":""Takasagodai"",""place"":""locality"",""source"":""GSImaps/std""}"
5996386821,"千鳥ヶ原","Chidorigahara","",24.7606404,141.2946469,locality,"","","{""name"":""千鳥ヶ原"",""name:en"":""Chidorigahara"",""place"":""locality"",""source"":""GSImaps/std""}"
5996386822,"鶯","","",24.7703765,141.2992549,locality,"","","{""name"":""鶯"",""place"":""locality"",""source"":""GSImaps/std""}"
5996386827,"東","Azuma","",24.7811559,141.3392856,locality,"","","{""name"":""東"",""name:en"":""Azuma"",""place"":""locality"",""source"":""GSImaps/std""}"
5996386828,"玉名山","","",24.784939,141.3323157,locality,"","","{""name"":""玉名山"",""place"":""locality"",""source"":""GSImaps/std""}"
5996386830,"金剛岩","Kongō iwa","",24.7928739,141.3431774,locality,"","","{""name"":""金剛岩"",""name:en"":""Kongō iwa"",""place"":""locality"",""source"":""GSImaps/std""}"
5996386831,"古山","","",24.7956294,141.3328731,locality,"","","{""name"":""古山"",""place"":""locality"",""source"":""GSImaps/std""}"
5996386832,"東山","","",24.7924363,141.334762,locality,"","","{""name"":""東山"",""place"":""locality"",""source"":""GSImaps/std""}"
5996386834,"三軒家","","",24.7969447,141.3174895,locality,"","","{""name"":""三軒家"",""place"":""locality"",""source"":""GSImaps/std""}"
5996386835,"元山","","",24.7868805,141.3217443,locality,"","","{""name"":""元山"",""place"":""locality"",""source"":""GSImaps/std""}"
5996386836,"阿蘇台","Aso-dai","",24.7848029,141.3026265,locality,"","","{""name"":""阿蘇台"",""name:en"":""Aso-dai"",""place"":""locality"",""source"":""GSImaps/std""}"
5996386837,"西","","",24.7973444,141.3086689,locality,"","","{""name"":""西"",""place"":""locality"",""source"":""GSImaps/std""}"
5996386838,"漂流木","","",24.803489,141.3168892,locality,"","","{""name"":""漂流木"",""place"":""locality"",""source"":""GSImaps/std""}"
5996386839,"北","","",24.8024207,141.3216526,locality,"","","{""name"":""北"",""place"":""locality"",""source"":""GSImaps/std""}"
5996386843,"南","","",24.7777526,141.3234961,locality,"","","{""name"":""南"",""place"":""locality"",""source"":""GSImaps/std""}"
5996386844,"霧島","","",24.7931954,141.3081295,locality,"","","{""name"":""霧島"",""place"":""locality"",""source"":""GSImaps/std""}"
5996386845,"漂流木海岸","","",24.801637,141.3092999,locality,"","","{""name"":""漂流木海岸"",""place"":""locality"",""source"":""GSImaps/std""}"
5996425165,"石野村","","",25.4375895,141.2919707,locality,"","","{""name"":""石野村"",""place"":""locality"",""source"":""GSImaps/std""}"
